Table size: 100000
Feature;Time(s)
4228926976;37.08
4228927504;37.08
4228928112;37.08
4228928640;37.08
4228929248;37.08
4228929776;37.08
4228930384;37.08
4228930912;37.08
4228931520;37.08
4228932048;37.08
4228932656;37.08
4228933184;37.08
4228933792;37.08
4228934320;37.08
4228934928;37.08
4228935456;37.08
4228936064;37.08
4228936592;37.08
4228937200;37.08
4228937728;37.08
4228938336;37.08
4228938864;37.08
4228939472;37.08
4228940000;37.08
4228940608;37.08
4228941136;37.08
4228941744;37.08
4228942272;37.08
4228942880;37.08
4228943408;37.08
4228944016;37.08
4228944544;37.08
4228945152;37.08
4228945680;37.08
4228946288;37.08
4228946816;37.08
4228947424;37.08
4228947952;37.08
4228948560;37.08
4228949088;37.08
4228949696;37.08
4228950224;37.08
4228950832;37.08
4228951360;37.08
4228951968;37.08
4228952496;37.08
4228953104;37.08
4228953632;37.08
4228954240;37.08
4228954768;37.08
4228955376;37.08
4228955904;37.08
4228956512;37.08
4228957040;37.08
4228957648;37.08
4228958176;37.08
4228958784;37.08
4228959312;37.08
4228959920;37.08
4228960448;37.08
4228961056;37.08
4228961584;37.08
4228962192;37.08
4228962720;37.08
4228963328;37.08
4228963856;37.08
4228964464;37.08
4228964992;37.08
4228965600;37.08
4228966128;37.08
4228966736;37.08
4228967264;37.08
4228967872;37.08
4228968400;37.08
4228969008;37.08
4228969536;37.08
4228970144;37.08
4228970672;37.08
4228971280;37.08
4228971808;37.08
4228972416;37.08
4228972944;37.08
4228973552;37.08
4228974080;37.08
4228974688;37.08
4228975216;37.08
4228975824;37.08
4228976352;37.08
4228976960;37.08
4228977488;37.08
4228978096;37.08
4228978624;37.08
4228979232;37.08
4228979760;37.08
4228980368;37.08
4228980896;37.08
4228981504;37.08
4228982032;37.08
4228982640;37.08
4228983168;37.08
4228983776;37.08
4228984304;37.08
4228984912;37.08
4228985440;37.08
4228986048;37.08
4228986576;37.08
4228987184;37.08
4228987712;37.08
4228988320;37.08
4228988848;37.08
4228989456;37.08
4228989984;37.08
4228990592;37.08
4228991120;37.08
4228991728;37.08
4228992256;37.08
4228992864;37.08
4228993392;37.08
4228994000;37.08
4228994528;37.08
4228995136;37.08
4228995664;37.08
4228996320;37.08
4228996848;37.08
4228997456;37.08
4228997984;37.08
4228998592;37.08
4228999120;37.08
4228999728;37.08
4229000256;37.08
4229000864;37.08
4229001392;37.08
4229002000;37.08
4229002528;37.08
4229003136;37.08
4229003664;37.08
4229004272;37.08
4229004800;37.08
4229005408;37.08
4229005936;37.08
4229006544;37.08
4229007072;37.08
4229007680;37.08
4229008208;37.08
4229008816;37.08
4229009344;37.08
4229009952;37.08
4229010480;37.08
1209902128;37.08
1209902656;37.08
1209903264;37.08
1209903792;37.08
1209904400;37.08
1209904928;37.08
1209905536;37.08
1209906064;37.08
1209906672;37.08
1209907200;37.08
1209907808;37.08
1209908336;37.08
1209908944;37.08
1209909472;37.08
1209910080;37.08
1209910608;37.08
1209911216;37.08
1209911744;37.08
1209912352;37.08
1209912880;37.08
1209913488;37.08
1209914016;37.08
1209914624;37.08
1209915152;37.08
1209915760;37.08
1209916288;37.08
1209916896;37.08
1209917424;37.08
1209918032;37.08
1209918560;37.08
1209919168;37.08
1209919696;37.08
1209920304;37.08
1209920832;37.08
1209921440;37.08
1209921968;37.08
1209922576;37.08
1209923104;37.08
1209923712;37.08
1209924240;37.08
1209924848;37.08
1209925376;37.08
1209925984;37.08
1209926512;37.08
1209927120;37.08
1209927648;37.08
1209928256;37.08
1209928784;37.08
1209929536;37.08
1209929264;37.08
1209930592;37.08
1209931120;37.08
1209931728;37.08
1209932256;37.08
1209932864;37.08
1209933392;37.08
1209934000;37.08
1209934528;37.08
1209935136;37.08
1209935664;37.08
1209936272;37.08
1209936800;37.08
1209937408;37.08
1209937936;37.08
1209938544;37.08
1209939072;37.08
1209939680;37.08
1209940208;37.08
1209940816;37.08
1209941344;37.08
1209941952;37.08
1209942480;37.08
1209943088;37.08
1209943616;37.08
1209944224;37.08
1209944752;37.08
1209945360;37.08
1209945888;37.08
1209946496;37.08
1209947024;37.08
1209947632;37.08
1209948160;37.08
1209948768;37.08
1209949296;37.08
1209949904;37.08
1209950432;37.08
1209951040;37.08
1209951568;37.08
1209952176;37.08
1209952704;37.08
1209953312;37.08
1209953840;37.08
1209954448;37.08
1209954976;37.08
1209955584;37.08
1209956112;37.08
1209956720;37.08
1209957248;37.08
1209957856;37.08
1209958384;37.08
1209958992;37.08
1209959520;37.08
1209960128;37.08
1209960656;37.08
1209961264;37.08
1209961792;37.08
1209962400;37.08
1209962928;37.08
1209963536;37.08
1209964064;37.08
1209964672;37.08
1209965200;37.08
1209965808;37.08
1209966336;37.08
1209966944;37.08
1209967472;37.08
1209968080;37.08
1209968608;37.08
1209969216;37.08
1209969744;37.08
1209970352;37.08
1209970880;37.08
1209971488;37.08
1209972016;37.08
1209972624;37.08
1209973152;37.08
1209973760;37.08
1209974288;37.08
1209974896;37.08
1209975424;37.08
1209976032;37.08
1209976560;37.08
1209977168;37.08
1209977696;37.08
1209978304;37.08
1209978832;37.08
1209979440;37.08
1209979968;37.08
1209980576;37.08
1209981104;37.08
1209981712;37.08
1209982240;37.08
1209982848;37.08
1209983376;37.08
1209983984;37.08
1209984512;37.08
1209985120;37.08
1209985648;37.08
1209986256;37.08
1209986784;37.08
1209987392;37.08
1209987920;37.08
1209988528;37.08
1209989056;37.08
1209989664;37.08
1209990192;37.08
1209990800;37.08
1209991328;37.08
1209991936;37.08
1209992464;37.08
1209993072;37.08
1209993600;37.08
