Table size: 20007Feature;Time(s)
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.89
-481608256;16.9
-481608256;16.9
-481608256;16.9
-481608256;16.9
-481608256;16.9
-481608256;16.9
-481608256;16.9
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
-481608256;18.35
