Procedure;Image;Calls;Instructions
std::basic_ostream<char, std::char_traits<char> >& std::basic_ostream<char, std::char_traits<char> >::_M_insert<long>(long)@plt;libstdc++.so.6;137;139
pthread_barrier_wait;libpthread.so.0;2;139
__strtod_l;libc.so.6;46;138
lf_pinbox_init;mysqld;6;138
LEX::set_last_field_type(Lex_field_type_st const&);mysqld;4;138
gcomm::pc::Proto::handle_reg(gcomm::View const&);libgalera_smm.so;2;137
std::basic_ostream<char, std::char_traits<char> >::operator<<(int)@plt;libgalera_smm.so;137;137
std::ctype<wchar_t>::_M_convert_to_wmask(unsigned short) const;libstdc++.so.6;12;137
asio::ip::basic_resolver_entry<asio::ip::tcp>* std::__uninitialized_copy<false>::__uninit_copy<asio::ip::basic_resolver_entry<asio::ip::tcp>*, asio::ip::basic_resolver_entry<asio::ip::tcp>*>(asio::ip::basic_resolver_entry<asio::ip::tcp>*, asio::ip::basic_resolver_entry<asio::ip::tcp>*, asio::ip::basic_resolver_entry<asio::ip::tcp>*);libgalera_smm.so;8;136
wsrep_ready_set(char);mysqld;3;136
Key::Key(Key const&, st_mem_root*);mysqld;2;136
fdatasync;libc.so.6;9;135
std::basic_ios<char, std::char_traits<char> >::clear(std::_Ios_Iostate)@plt;libstdc++.so.6;133;135
init_queue;mysqld;3;135
my_sync_dir_by_file;mysqld;2;135
Field_varstring::key_length() const;mysqld;27;135
Item_string::basic_const_item() const;mysqld;27;135
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&) [clone .isra.144];libgalera_smm.so;3;134
.plt;libssl.so.1.0.0;67;134
my_gethwaddr;mysqld;1;134
explain_filename(THD*, char const*, char*, unsigned int, enum_explain_filename_mode);mysqld;2;134
_GLOBAL__sub_I_protonet.cpp;libgalera_smm.so;1;133
galera::Monitor<galera::ReplicatorSMM::CommitOrder>::drain(long);libgalera_smm.so;3;132
galera::Monitor<galera::ReplicatorSMM::ApplyOrder>::drain(long);libgalera_smm.so;3;132
gcs_get_stats(gcs_conn*, gcs_stats*);libgalera_smm.so;4;132
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > gu::to_string<long>(long const&, std::ios_base& (*)(std::ios_base&)) [clone .constprop.684];libgalera_smm.so;2;132
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > gu::to_string<int>(int const&, std::ios_base& (*)(std::ios_base&)) [clone .constprop.685];libgalera_smm.so;2;132
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > gu::to_string<int>(int const&, std::ios_base& (*)(std::ios_base&)) [clone .constprop.686];libgalera_smm.so;2;132
gcache::GCache::~GCache();libgalera_smm.so;1;132
pthread_once@plt;libgcc_s.so.1;130;132
regcomp;libc.so.6;2;132
aligned_alloc;libc.so.6;9;132
malloc@plt;ld-linux-x86-64.so.2;132;132
cleanup_errmsgs();mysqld;1;132
_GLOBAL__sub_I_asio_protonet.cpp;libgalera_smm.so;1;131
gu_rand_seed_long;libgalera_smm.so;2;130
sigaddset;libc.so.6;13;130
wctob@plt;libstdc++.so.6;128;130
safe_net_field_length_ll;mysqld;10;130
Apc_target::init(st_mysql_mutex*);mysqld;26;130
Master_info_index::init_all_master_info();mysqld;1;130
TABLE_LIST::reset_const_table();mysqld;26;130
Prepared_statement::deallocate();mysqld;10;130
Not_implemented_tracker::enable(THD*);mysqld;26;130
get_rpl_filter(st_mysql_lex_string*);mysqld;11;130
gcomm::GMCast::close(bool);libgalera_smm.so;1;129
strerror@plt;libcrypto.so.1.0.0;127;129
strncpy@plt;libcrypto.so.1.0.0;127;129
handler::ha_index_first(unsigned char*);mysqld;3;129
tdc_lock_share(THD*, char const*, char const*);mysqld;10;129
gcs_core_get_status(gcs_core*, gu::Status&);libgalera_smm.so;4;128
boost::detail::sp_counted_impl_p<std::vector<asio::ip::basic_resolver_entry<asio::ip::tcp>, std::allocator<asio::ip::basic_resolver_entry<asio::ip::tcp> > > >::dispose();libgalera_smm.so;4;128
my_create;mysqld;4;128
Eq_creator::create(THD*, Item*, Item*) const;mysqld;4;128
init_mdl_requests(TABLE_LIST*);mysqld;2;128
load_db_opt_by_name(THD*, char const*, Schema_specification_st*);mysqld;4;128
gcomm::ViewState::write_stream(std::basic_ostream<char, std::char_traits<char> >&) const;libgalera_smm.so;1;127
my_system_gmt_sec;mysqld;1;127
gcomm::View::add_joined(gcomm::UUID const&, unsigned char);libgalera_smm.so;2;126
gcomm::evs::Proto::send_leave(bool);libgalera_smm.so;1;126
_IO_file_close;libc.so.6;21;126
std::basic_filebuf<char, std::char_traits<char> >::underflow();libstdc++.so.6;2;126
my_uuid;mysqld;2;126
my_error_unregister;mysqld;5;126
check_expression(Virtual_column_info*, char const*, enum_vcol_info_type);mysqld;3;126
gu::FileDescriptor::FileDescriptor(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, bool, bool);libgalera_smm.so;1;125
__libc_memalign@plt;ld-linux-x86-64.so.2;125;125
Slave_reporting_capability::Slave_reporting_capability(char const*);mysqld;5;125
Field_new_decimal::type() const;mysqld;25;125
TABLE::mark_columns_used_by_check_constraints();mysqld;25;125
asio::ip::basic_resolver_entry<asio::ip::tcp>::basic_resolver_entry(asio::ip::basic_resolver_entry<asio::ip::tcp> const&);libgalera_smm.so;4;124
std::_Rb_tree<gcomm::ViewId, std::pair<gcomm::ViewId const, gu::datetime::Date>, std::_Select1st<std::pair<gcomm::ViewId const, gu::datetime::Date> >, std::less<gcomm::ViewId>, std::allocator<std::pair<gcomm::ViewId const, gu::datetime::Date> > >::_M_erase(std::_Rb_tree_node<std::pair<gcomm::ViewId const, gu::datetime::Date> >*);libgalera_smm.so;3;124
long gu::from_string<long>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::ios_base& (*)(std::ios_base&)) [clone .constprop.683];libgalera_smm.so;2;124
_IO_file_read;libc.so.6;27;124
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const@plt;libgalera_smm.so;123;123
galera::ServiceThd::flush();libgalera_smm.so;2;122
gcs_params_init(gcs_params*, gu_config*);libgalera_smm.so;1;122
gcomm::evs::Node::~Node();libgalera_smm.so;12;122
my_pread;mysqld;3;122
mysql_rename_table(handlerton*, char const*, char const*, char const*, char const*, unsigned int);mysqld;1;122
slave_connection_state::~slave_connection_state();mysqld;11;121
Prepared_statement::~Prepared_statement();mysqld;11;121
galera::ReplicatorSMM::process_sync(long);libgalera_smm.so;1;120
gu::FileDescriptor::sync() const;libgalera_smm.so;1;120
std::basic_ios<wchar_t, std::char_traits<wchar_t> >::_M_cache_locale(std::locale const&);libstdc++.so.6;4;120
lf_dynarray_init;mysqld;12;120
getopt_ulonglong2double;mysqld;20;120
fn_ext;mysqld;6;120
Field::set_default();mysqld;4;120
Item_func_now_local::Item_func_now_local(THD*, unsigned int);mysqld;5;120
write_bin_log(THD*, bool, char const*, unsigned long, bool);mysqld;2;120
Rpl_filter::Rpl_filter();mysqld;4;120
gcomm::Protonet::erase(gcomm::Protostack*);libgalera_smm.so;1;119
vio_delete;mysqld;7;119
end_thr_alarm;mysqld;2;119
rpl_binlog_state::read_from_iocache(st_io_cache*);mysqld;1;119
Item_param::field_type() const;mysqld;17;119
asio::detail::resolver_service_base::shutdown_service();libgalera_smm.so;2;118
__pthread_key_create;libpthread.so.0;4;118
CRYPTO_THREADID_cmp;libcrypto.so.1.0.0;59;118
init_slave();mysqld;1;118
gcs_node_record_state(gcs_node*, gcs_state_msg*);libgalera_smm.so;3;117
gcache::PageStore::PageStore(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long, bool);libgalera_smm.so;1;117
Field_num::check_edom_and_important_data_truncation(char const*, bool, charset_info_st const*, char const*, unsigned int, char const*);mysqld;3;117
Events::init(THD*, bool);mysqld;1;117
gcomm::evs::JoinMessage::JoinMessage(int, gcomm::UUID const&, gcomm::ViewId const&, long, long, long, gcomm::evs::MessageNodeList const&);libgalera_smm.so;1;116
_GLOBAL__sub_I_gcache_params.cpp;libgalera_smm.so;1;116
get_checksum_alg(char const*, unsigned long);mysqld;1;116
Item_func_get_system_var::val_str(String*);mysqld;4;116
Field_long::~Field_long();mysqld;29;116
post_kill_notification(THD*);mysqld;7;116
tdc_refresh_version();mysqld;23;115
Alter_table_ctx::Alter_table_ctx(THD*, TABLE_LIST*, unsigned int, char*, char*);mysqld;1;115
gcomm::evs::Node::set_leave_message(gcomm::evs::LeaveMessage const*);libgalera_smm.so;1;114
std::ctype<char>::ctype(unsigned short const*, bool, unsigned long);libstdc++.so.6;1;114
lf_alloc_init;mysqld;6;114
MYSQL_LOG::init_pthread_objects();mysqld;6;114
Warning_info::push_warning(THD*, unsigned int, char const*, Sql_condition::enum_warning_level, char const*);mysqld;2;114
ha_create_table(THD*, char const*, char const*, char const*, HA_CREATE_INFO*, st_mysql_const_unsigned_lex_string*);mysqld;1;113
mysql_rm_table(THD*, TABLE_LIST*, char, char);mysqld;1;113
THD::close_active_vio();mysqld;9;113
gcomm::Protonet::insert(gcomm::Protostack*);libgalera_smm.so;1;112
set_tcp_defaults(gu::URI*) [clone .constprop.466];libgalera_smm.so;4;112
std::__cxx11::moneypunct<char, false>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;112
std::__cxx11::moneypunct<char, true>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;112
std::moneypunct<char, false>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;112
std::moneypunct<char, true>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;112
SSL_library_init;libssl.so.1.0.0;1;112
THD::create_temporary_table(handlerton*, st_mysql_const_unsigned_lex_string*, char const*, char const*, char const*);mysqld;1;112
MYSQL_BIN_LOG::purge_logs_before_date(long);mysqld;1;111
tdc_deinit();mysqld;1;111
get_key_cache(st_mysql_lex_string const*);mysqld;8;110
__getpagesize@plt;libpthread.so.0;107;109
std::_Deque_base<galera::ist::Receiver::Consumer*, std::allocator<galera::ist::Receiver::Consumer*> >::_M_initialize_map(unsigned long);libgalera_smm.so;2;108
gcs_node_move(gcs_node*, gcs_node*);libgalera_smm.so;1;108
asio::io_service::service* asio::detail::service_registry::create<asio::socket_acceptor_service<asio::ip::tcp> >(asio::io_service&);libgalera_smm.so;2;108
gu::Logger::get[abi:cxx11](char const*, char const*, int) [clone .constprop.317];libgalera_smm.so;4;108
void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [clone .isra.96];libgalera_smm.so;3;108
std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_sync(char*, unsigned long, unsigned long)@plt;libgalera_smm.so;108;108
std::__cxx11::moneypunct<wchar_t, false>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;108
std::__cxx11::moneypunct<wchar_t, true>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;108
std::moneypunct<wchar_t, false>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;108
std::moneypunct<wchar_t, true>::_M_initialize_moneypunct(__locale_struct*, char const*);libstdc++.so.6;1;108
init_thr_alarm;mysqld;1;108
wsrep_client_rollback(THD*);mysqld;0;108
mdl_request_ptr_cmp;mysqld;9;108
sys_var_pluginvar::session_is_default(THD*);mysqld;2;108
gcomm::evs::LeaveMessage::LeaveMessage(int, gcomm::UUID const&, gcomm::ViewId const&, long, long, long, unsigned char);libgalera_smm.so;1;107
std::__timepunct<char>::_M_initialize_timepunct(__locale_struct*);libstdc++.so.6;1;107
galera::KeySet::version(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);libgalera_smm.so;1;106
boost::_bi::bind_t<void, boost::_mfi::mf2<void, gcomm::AsioTcpAcceptor, boost::shared_ptr<gcomm::Socket>, asio::error_code const&>, boost::_bi::list_av_3<gcomm::AsioTcpAcceptor*, boost::shared_ptr<gcomm::Socket>, boost::arg<1> (*)()>::type> boost::bind<void, gcomm::AsioTcpAcceptor, boost::shared_ptr<gcomm::Socket>, asio::error_code const&, gcomm::AsioTcpAcceptor*, boost::shared_ptr<gcomm::Socket>, boost::arg<1> (*)()>(void (gcomm::AsioTcpAcceptor::*)(boost::shared_ptr<gcomm::Socket>, asio::error_code const&), gcomm::AsioTcpAcceptor*, boost::shared_ptr<gcomm::Socket>, boost::arg<1> (*)());libgalera_smm.so;2;106
std::locale::facet::_S_get_c_locale()@plt;libstdc++.so.6;104;106
promote_first_timestamp_column(List<Create_field>*);mysqld;2;106
asio::detail::reactive_socket_service_base::destroy(asio::detail::reactive_socket_service_base::base_implementation_type&);libgalera_smm.so;7;105
std::__timepunct<wchar_t>::_M_initialize_timepunct(__locale_struct*);libstdc++.so.6;1;105
MYSQL_BIN_LOG::open_index_file(char const*, char const*, bool);mysqld;1;105
MYSQL_LOG::close(unsigned int);mysqld;3;105
hostname_cache_init();mysqld;1;105
Field_long::sql_type(String&) const;mysqld;5;105
TABLE_LIST::is_leaf_for_name_resolution();mysqld;7;105
std::basic_istream<char, std::char_traits<char> >& std::basic_istream<char, std::char_traits<char> >::_M_extract<bool>(bool&);libstdc++.so.6;2;104
get_key_cache_statistics;mysqld;4;104
mysql_unlock_read_tables(THD*, st_mysql_lock*);mysqld;4;104
handler::keyread_time(unsigned int, unsigned int, unsigned long long);mysqld;2;104
xid_cache_delete(THD*, st_xid_state*);mysqld;26;104
Not_implemented_tracker::~Not_implemented_tracker();mysqld;26;104
Current_schema_tracker::~Current_schema_tracker();mysqld;26;104
Transaction_state_tracker::~Transaction_state_tracker();mysqld;26;104
Session_state_change_tracker::~Session_state_change_tracker();mysqld;26;104
asio::detail::task_io_service::~task_io_service();libgalera_smm.so;3;102
__isoc99_sscanf;libc.so.6;6;102
Item::fix_fields(THD*, Item**);mysqld;17;102
wsrep_sst_complete(wsrep_uuid const*, long, bool);mysqld;2;102
check_db_dir_existence(char const*);mysqld;3;102
Protocol::prepare_for_send(unsigned int);mysqld;17;102
_Unwind_SetIP@plt;libstdc++.so.6;99;101
MYSQL_BIN_LOG::purge_index_entry(THD*, unsigned long long*, bool);mysqld;1;101
gcomm::evs::Proto::is_representative(gcomm::UUID const&) const;libgalera_smm.so;2;100
gcomm::evs::InputMap::clear();libgalera_smm.so;2;100
std::get_unexpected()@plt;libstdc++.so.6;98;100
std::get_terminate()@plt;libstdc++.so.6;98;100
_Unwind_RaiseException@plt;libstdc++.so.6;98;100
__cxa_get_globals_fast@plt;libstdc++.so.6;98;100
_Unwind_DeleteException@plt;libstdc++.so.6;98;100
__cxa_free_exception@plt;libstdc++.so.6;98;100
Item_func_get_system_var::used_tables() const;mysqld;20;100
Field_enum::has_charset() const;mysqld;20;100
MDL_key::init_psi_keys();mysqld;1;100
free_table_share(TABLE_SHARE*);mysqld;25;100
Grant_tables::open_and_lock(THD*);mysqld;2;100
gcs_create(gu_config*, _gcache*, char const*, char const*, int, int);libgalera_smm.so;1;99
gcs_group_init(gcs_group*, _gcache*, char const*, char const*, unsigned char, int, int);libgalera_smm.so;1;99
calloc@plt;ld-linux-x86-64.so.2;99;99
MYSQL_BIN_LOG::update_binlog_end_pos(unsigned long long);mysqld;3;99
MYSQL_LOG::open(unsigned int, char const*, enum_log_type, char const*, unsigned long, cache_type);mysqld;1;99
Field_num::check_edom_and_truncation(char const*, bool, charset_info_st const*, char const*, unsigned int, char const*);mysqld;3;99
log_in_use(char const*);mysqld;1;99
__cxa_throw@plt;libgalera_smm.so;98;98
__cxa_end_catch@plt;libgalera_smm.so;98;98
__cxa_allocate_exception@plt;libgalera_smm.so;98;98
__cxa_begin_catch@plt;libgalera_smm.so;98;98
_init;libc.so.6;1;98
mysql_create_table(THD*, TABLE_LIST*, Table_specification_st*, Alter_info*);mysqld;1;98
gcs_params_register(gu_config*);libgalera_smm.so;1;97
asio::error::get_ssl_category();libgalera_smm.so;7;97
wsrep_thr_deinit();mysqld;1;97
rea_create_table(THD*, st_mysql_const_unsigned_lex_string*, char const*, char const*, char const*, HA_CREATE_INFO*, handler*, bool);mysqld;2;97
gcomm::gmcast::Proto::send_handshake();libgalera_smm.so;1;96
std::_Rb_tree<unsigned char, std::pair<unsigned char const, std::vector<gcomm::Socket*, std::allocator<gcomm::Socket*> > >, std::_Select1st<std::pair<unsigned char const, std::vector<gcomm::Socket*, std::allocator<gcomm::Socket*> > > >, std::less<unsigned char>, std::allocator<std::pair<unsigned char const, std::vector<gcomm::Socket*, std::allocator<gcomm::Socket*> > > > >::_M_get_insert_unique_pos(unsigned char const&);libgalera_smm.so;6;96
gcomm::GMCast::handle_get_address[abi:cxx11](gcomm::UUID const&) const;libgalera_smm.so;2;96
gcomm::evs::Proto::deliver_trans();libgalera_smm.so;2;96
__fcntl;libc.so.6;4;96
std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::do_get(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, std::_Ios_Iostate&, bool&) const;libstdc++.so.6;2;96
memcmp@plt;libstdc++.so.6;94;96
__getdelim@plt;libnuma.so.1;94;96
Item_func_get_system_var::cleanup();mysqld;4;96
Field_blob::~Field_blob();mysqld;6;96
wsrep_close_threads(THD*);mysqld;1;96
rpl_binlog_state::write_to_iocache(st_io_cache*);mysqld;1;96
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&) [clone .isra.242];libgalera_smm.so;5;95
gcomm::pc::Proto::handle_trans(gcomm::View const&);libgalera_smm.so;1;95
gcache::GCache::GCache(gu::Config&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);libgalera_smm.so;1;95
gu::net::Sockaddr::Sockaddr(sockaddr const*, unsigned int);libgalera_smm.so;5;95
wsrep_prepend_PATH(char const*);mysqld;1;95
switch_defaults_to_nullable_trigger_fields(TABLE*);mysqld;5;95
gu::MMap::MMap(gu::FileDescriptor const&, bool);libgalera_smm.so;1;94
bmove_upp;mysqld;2;94
open_system_tables_for_read(THD*, TABLE_LIST*, Open_tables_backup*);mysqld;1;94
create_rpl_filter(char const*, unsigned int);mysqld;2;94
galera::Certification::register_params(gu::Config&);libgalera_smm.so;1;93
getpwnam_r;libc.so.6;1;93
get_charset_by_csname;mysqld;3;93
gcs_node_free(gcs_node*);libgalera_smm.so;5;92
gcs_fifo_lite_destroy(gcs_fifo_lite*);libgalera_smm.so;2;92
asio::basic_io_object<asio::ip::resolver_service<asio::ip::tcp> >::~basic_io_object();libgalera_smm.so;4;92
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::resize(unsigned long, char)@plt;libgalera_smm.so;92;92
__uselocale@plt;libstdc++.so.6;90;92
Item_func_between::~Item_func_between();mysqld;4;92
