Procedure;Image;Calls;Instructions
__cxxabiv1::__si_class_type_info::__do_dyncast(long, __cxxabiv1::__class_type_info::__sub_kind, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::__dyncast_result&) const;libstdc++.so.6;2490;84660
lex_end_stage1(LEX*);mysqld;5424;84592
galera::ReplicatorSMM::post_commit(galera::TrxHandle*);libgalera_smm.so;586;84534
Item::cache_const_expr_transformer(THD*, unsigned char*);mysqld;5256;84096
JOIN::optimize_constant_subqueries();mysqld;4418;83942
JOIN::exec();mysqld;4418;83942
st_select_lex::mark_const_derived(bool);mysqld;4418;83942
mysql_prepare_delete(THD*, TABLE_LIST*, unsigned int, List<Item>&, Item**);mysqld;842;83358
Statement::restore_backup_statement(Statement*, Statement*);mysqld;4624;83232
strcend;mysqld;577;82883
Item::propagate_equal_fields_and_change_item_tree(THD*, Value_source::Context const&, COND_EQUAL*, Item**);mysqld;3942;82782
MDL_ticket::destroy(MDL_ticket*);mysqld;10289;82312
thd_progress_end;mysqld;11688;81816
handler::multi_range_read_init(st_range_seq_if*, void*, unsigned int, unsigned int, st_handler_buffer*);mysqld;2304;80640
cmp_item::get_comparator(Item_result, Item*, charset_info_st const*);mysqld;3098;80548
LEX::first_lists_tables_same();mysqld;11480;80360
Item_args::propagate_equal_fields(THD*, Value_source::Context const&, COND_EQUAL*);mysqld;1314;80154
Table_map_log_event::save_field_metadata();mysqld;920;80040
galera::WriteSetOut::gather(wsrep_uuid const&, unsigned long const&, unsigned long const&, gu::Vector<gu_buf, 16ul>&);libgalera_smm.so;786;79386
MDL_ticket::has_stronger_or_equal_type(enum_mdl_type) const;mysqld;3944;78880
Rows_log_event::get_type_code();mysqld;15768;78840
galera::Monitor<galera::ReplicatorSMM::CommitOrder>::enter(galera::ReplicatorSMM::CommitOrder&);libgalera_smm.so;788;78415
gcomm::evs::Proto::cleanup_evicted();libgalera_smm.so;1911;78351
galera::TrxHandle::unserialize(unsigned char const*, unsigned long, unsigned long);libgalera_smm.so;788;78214
galera::Certification::append_trx(galera::TrxHandle*);libgalera_smm.so;788;77420
Type_handler_int_result::result_type() const;mysqld;15324;76620
std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@plt;libgalera_smm.so;76475;76475
MDL_context::rollback_to_savepoint(MDL_savepoint const&);mysqld;4756;76096
Warning_info::free_memory();mysqld;10865;76055
Query_cache_query::unlock_n_destroy();mysqld;3999;75981
Item_sum_num::fix_fields(THD*, Item**);mysqld;840;75600
.text;ld-linux-x86-64.so.2;1;75465
std::_Rb_tree<long, std::pair<long const, galera::TrxHandle*>, std::_Select1st<std::pair<long const, galera::TrxHandle*> >, std::less<long>, std::allocator<std::pair<long const, galera::TrxHandle*> > >::_M_insert_unique(std::pair<long const, galera::TrxHandle*> const&);libgalera_smm.so;788;75179
Item_equal::get_first(st_join_table*, Item*);mysqld;3098;74352
Field::Field(unsigned char*, unsigned int, unsigned char*, unsigned char, Field::utype, char const*);mysqld;1758;73836
explain_append_mrr_info(QUICK_RANGE_SELECT*, String*);mysqld;2304;73728
Explain_query::get_select(unsigned int);mysqld;9166;73658
SEL_ARG::free_tree();mysqld;2628;73584
galera::ReplicatorSMM::cert_and_catch(galera::TrxHandle*);libgalera_smm.so;788;73284
Update_plan::save_explain_update_data(st_mem_root*, THD*);mysqld;660;73260
ha_delete_table(THD*, handlerton*, char const*, char const*, char const*, bool);mysqld;129;73143
galera::Certification::do_test(galera::TrxHandle*, bool);libgalera_smm.so;788;73062
__pread_nocancel;libpthread.so.0;0;72660
Item_field::~Item_field();mysqld;12038;72228
decimal2string;mysqld;334;72048
Field::new_key_field(st_mem_root*, TABLE*, unsigned char*, unsigned int, unsigned char*, unsigned int);mysqld;3428;71988
write;libpthread.so.0;35524;71048
init_ftfuncs(THD*, st_select_lex*, bool);mysqld;3363;70623
Item_sum::check_sum_func(THD*, Item**);mysqld;840;70560
Field_num::decimals() const;mysqld;14090;70450
Field_long::max_display_length();mysqld;13962;69810
Field_num::repertoire() const;mysqld;13962;69810
Field_num::derivation() const;mysqld;13962;69810
thd_get_current_thd();mysqld;11626;69756
st_select_lex_unit::reinit_exec_mechanism();mysqld;6270;68970
join_init_read_record(st_join_table*);mysqld;1647;68835
JOIN::setup_subquery_caches();mysqld;2373;68817
handler::ha_table_share_psi() const;mysqld;11468;68808
setup_semijoin_loosescan(JOIN*);mysqld;2373;68805
timerfd_settime;libc.so.6;11402;68412
thd_alloc;mysqld;13680;68400
mysql_parse(THD*, char*, unsigned int, Parser_state*, bool, bool);mysqld;794;68284
Item_equal::update_const(THD*);mysqld;1056;67584
DsMrr_impl::close_second_handler();mysqld;16874;67496
galera::Monitor<galera::ReplicatorSMM::LocalOrder>::enter(galera::ReplicatorSMM::LocalOrder&);libgalera_smm.so;916;67414
binlog_cache_data::reset();mysqld;1758;67020
QUICK_RANGE_SELECT::~QUICK_RANGE_SELECT();mysqld;2304;66816
std::_Rb_tree_increment(std::_Rb_tree_node_base*)@plt;libgalera_smm.so;66561;66561
std::_Rb_tree_increment(std::_Rb_tree_node_base*);libstdc++.so.6;66561;66561
times;libc.so.6;8292;66336
st_join_table::get_examined_rows();mysqld;2370;66290
Diagnostics_area::set_eof_status(THD*);mysqld;4418;66270
MYSQL_BIN_LOG::write_gtid_event(THD*, bool, bool, unsigned long long);mysqld;778;66130
TABLE_LIST::register_want_access(unsigned long);mysqld;4392;65880
Item_param::eq(Item const*, bool) const;mysqld;1314;65700
Item_func_additive_op::result_precision();mysqld;842;65676
Eq_creator::create(THD*, Item*, Item*) const;mysqld;2048;65536
TABLE::update_const_key_parts(Item*);mysqld;660;65340
wsrep_commit(handlerton*, THD*, bool);mysqld;6526;65260
std::vector<gu_buf, gu::ReservedAllocator<gu_buf, 16, false> >::reserve(unsigned long);libgalera_smm.so;1572;65238
Item_func_eq::~Item_func_eq();mysqld;3104;65184
Item_equal::~Item_equal();mysqld;3098;65058
Query_cache_block::init(unsigned long);mysqld;8129;65032
Query_cache::double_linked_list_simple_include(Query_cache_block*, Query_cache_block**);mysqld;4618;64644
my_bitmap_free;mysqld;15981;63944
SEL_ARG::first();mysqld;5256;63072
SQL_SELECT::cleanup();mysqld;3621;62544
strlength;mysqld;834;61902
stored_field_cmp_to_item(THD*, Field*, Item*);mysqld;1314;61758
wsrep_is_show_query(enum_sql_command);mysqld;6856;61704
Query_log_event::Query_log_event(THD*, char const*, unsigned long, bool, bool, bool, int);mysqld;394;61493
_IO_setb;libc.so.6;3390;61207
Query_log_event::write();mysqld;392;61152
Item_func_or_sum::used_tables() const;mysqld;12219;61095
check_column_name(char const*);mysqld;704;61050
Item_param::field_type() const;mysqld;8704;60928
strlen@plt;libgalera_smm.so;60382;60382
gcomm::PC::handle_down(gcomm::Datagram&, gcomm::ProtoDownMeta const&);libgalera_smm.so;8596;60172
Prepared_statement::deallocate();mysqld;4616;60008
bitmap_copy;mysqld;2304;59904
bitmap_union;mysqld;2304;59904
Field::clone(st_mem_root*, TABLE*);mysqld;1708;59780
std::vector<gu::RegEx::Match, std::allocator<gu::RegEx::Match> >::_M_insert_aux(__gnu_cxx::__normal_iterator<gu::RegEx::Match*, std::vector<gu::RegEx::Match, std::allocator<gu::RegEx::Match> > >, gu::RegEx::Match const&);libgalera_smm.so;228;59666
MDL_lock::MDL_object_lock::incompatible_granted_types_bitmap() const;mysqld;11919;59595
_IO_fflush;libc.so.6;1413;59344
Explain_basic_join::add_table(Explain_table_access*, Explain_query*);mysqld;2373;59325
gcs_recv_thread(void*);libgalera_smm.so;1;59226
Item::decimal_precision() const;mysqld;1682;58870
sendmsg@plt;libgalera_smm.so;58824;58824
setup_copy_fields(THD*, TMP_TABLE_PARAM*, Bounds_checked_array<Item*>, List<Item>&, List<Item>&, unsigned int, List<Item>&);mysqld;328;58712
Diagnostics_area::set_ok_status(unsigned long long, unsigned long long, char const*);mysqld;2458;58494
append_query_string(charset_info_st const*, String*, char const*, unsigned long, bool);mysqld;990;58410
galera::WriteSetIn::checksum();libgalera_smm.so;788;58312
Query_cache::unlink_table(Query_cache_block_table*);mysqld;3999;58263
my_timer_ticks;mysqld;8292;58044
gu::Allocator::~Allocator();libgalera_smm.so;2358;58017
find_table_in_list(TABLE_LIST*, TABLE_LIST* TABLE_LIST::*, char const*, char const*);mysqld;3624;57984
push_index_cond(st_join_table*, unsigned int);mysqld;1314;57816
mysql_handle_derived(LEX*, unsigned int);mysqld;14408;57632
handler::set_end_range(st_key_range const*);mysqld;2304;57600
Query_cache::append_next_free_block(Query_cache_block*, unsigned long);mysqld;1608;57549
JOIN::transform_max_min_subquery();mysqld;4418;57434
gcomm::evs::Proto::handle_retrans_timer();libgalera_smm.so;957;57420
TABLE_LIST::fetch_number_of_rows();mysqld;4415;57395
galera::Monitor<galera::ReplicatorSMM::LocalOrder>::leave(galera::ReplicatorSMM::LocalOrder const&);libgalera_smm.so;915;57250
mysql_prepare_alter_table(THD*, TABLE*, HA_CREATE_INFO*, Alter_info*, Alter_table_ctx*);mysqld;64;57216
sys_var::sys_var(sys_var_chain*, char const*, char const*, int, long, int, get_opt_arg_type, enum_mysql_show_type, long long, PolyLock*, sys_var::binlog_status_enum, bool (*)(sys_var*, THD*, set_var*), bool (*)(sys_var*, THD*, enum_var_type), char const*);mysqld;641;57055
__pthread_rwlock_rdlock;libpthread.so.0;1188;56982
wsrep_must_sync_wait(THD*, unsigned int);mysqld;8113;56791
gu::header_check_type(gu::RecordSet::Version, unsigned char const*, long) [clone .isra.47];libgalera_smm.so;1576;56736
getopt_ull_limit_value;mysqld;661;56558
_dl_addr;libc.so.6;1;56470
is_update_query(enum_sql_command);mysqld;7054;56432
is_log_table_write_query(enum_sql_command);mysqld;6270;56430
Query_cache::free_query(Query_cache_block*);mysqld;3999;55986
JOIN::create_postjoin_aggr_table(st_join_table*, List<Item>*, st_order*, bool, bool, bool);mysqld;330;55770
Field::can_optimize_group_min_max(Item_bool_func const*, Item const*) const;mysqld;6196;55764
st_select_lex::get_table_list();mysqld;11066;55330
handler::check_table_binlog_row_based_internal(bool);mysqld;920;55200
Query_log_event::~Query_log_event();mysqld;2;54802
check_mysql50_prefix(char const*);mysqld;7799;54593
__fsync_nocancel;libpthread.so.0;0;54561
Table_triggers_list::drop_all_triggers(THD*, char*, char*);mysqld;129;54438
galera::Certification::set_trx_committed(galera::TrxHandle*);libgalera_smm.so;788;54434
Prepared_statement::type() const;mysqld;10886;54430
TABLE_LIST::find_underlying_table(TABLE*);mysqld;3624;54360
Item_func_eq::functype() const;mysqld;10822;54110
Explain_query::query_plan_ready();mysqld;5994;53946
galera_pre_commit;libgalera_smm.so;586;53912
mysql_alter_table(THD*, char*, char*, HA_CREATE_INFO*, TABLE_LIST*, Alter_info*, unsigned int, st_order*, bool);mysqld;64;53888
TABLE_LIST::is_leaf_for_name_resolution();mysqld;3584;53760
galera::Monitor<galera::ReplicatorSMM::ApplyOrder>::enter(galera::ReplicatorSMM::ApplyOrder&);libgalera_smm.so;788;53568
THD::THD(unsigned long long, bool);mysqld;29;53360
ha_compare_text;mysqld;5331;53310
Item_func_or_sum::const_item() const;mysqld;10650;53250
cmp_item_int::cmp(Item*);mysqld;2042;53092
check_n_cut_mysql50_prefix(char const*, char*, unsigned int);mysqld;2654;53080
dl_iterate_phdr;libc.so.6;802;52866
gcache::GCache::seqno_assign(void const*, long, long);libgalera_smm.so;788;52798
convert_dirname;mysqld;2375;52693
Field::test_if_equality_guarantees_uniqueness(Item const*) const;mysqld;3098;52666
Item_func_between::eval_not_null_tables(void*);mysqld;2289;52647
Filesort::make_sortorder(THD*, JOIN*, unsigned long long);mysqld;658;52640
Explain_aggr_filesort::Explain_aggr_filesort(st_mem_root*, bool, Filesort*);mysqld;658;52640
Column_definition::Column_definition(THD*, Field*, Field*);mysqld;256;52416
Item::fix_fields(THD*, Item**);mysqld;8704;52224
std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long);libstdc++.so.6;927;51912
set_sys_var_value_origin(void*, sys_var::where);mysqld;15;51860
SQL_SELECT::SQL_SELECT();mysqld;4677;51447
TABLE::mark_columns_used_by_index_no_reset(unsigned int, st_bitmap*);mysqld;1318;51402
gmtime_r;libc.so.6;17105;51315
Prepared_statement::~Prepared_statement();mysqld;4624;50864
TRP_RANGE::make_quick(PARAM*, bool, st_mem_root*);mysqld;2304;50688
Field::optimize_range(unsigned int, unsigned int);mysqld;4608;50688
st_parsing_options::reset();mysqld;10111;50555
Arg_comparator::compare_int_signed();mysqld;1390;50040
create_sort_index(THD*, JOIN*, st_join_table*, Filesort*);mysqld;658;50014
__strtoull_internal;libc.so.6;16617;49851
Query_cache_block::table();mysqld;12408;49632
TABLE::actual_key_flags(st_key*);mysqld;6196;49568
THD::update_all_stats();mysqld;16330;48990
gcs_sm_enter(gcs_sm*, pthread_cond_t*, bool, bool);libgalera_smm.so;913;48653
Field::get_possible_keys();mysqld;4412;48532
io_submit;libaio.so.1;16077;48231
gu::RecordSet::init(unsigned char const*, long);libgalera_smm.so;3940;48068
first_depth_first_tab(JOIN*);mysqld;3690;47958
Diagnostics_area::disable_status();mysqld;9468;47340
Item_func_between::get_func_mm_tree(RANGE_OPT_PARAM*, Field*, Item*);mysqld;1314;47304
SEL_ARG::find_range(SEL_ARG*);mysqld;1314;47304
Item_func_between::~Item_func_between();mysqld;2048;47104
check_that_all_fields_are_given_values(THD*, TABLE*, TABLE_LIST*);mysqld;586;46880
wsrep_is_wsrep_xid;mysqld;3773;46744
TABLE_LIST::first_leaf_for_name_resolution();mysqld;3584;46592
Field_str::max_display_length();mysqld;9304;46520
Field_str::decimals() const;mysqld;9304;46520
Gtid_log_event::Gtid_log_event(THD*, unsigned long long, unsigned int, bool, unsigned short, bool, unsigned long long);mysqld;778;46498
galera::Wsdb::discard_trx(unsigned long);libgalera_smm.so;586;46290
dirname_part;mysqld;1850;46250
rewrite_to_index_subquery_engine(JOIN*);mysqld;2373;46163
__pwrite_nocancel;libpthread.so.0;0;46116
epoll_wait@plt;libgalera_smm.so;46093;46093
check_dependencies_in_with_clauses(With_clause*);mysqld;11480;45920
recvmsg@plt;libgalera_smm.so;45890;45890
Field_str::derivation() const;mysqld;9176;45880
Field_str::repertoire() const;mysqld;9176;45880
std::_Rb_tree_rebalance_for_erase(std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@plt;libgalera_smm.so;45458;45458
gcache::RingBuffer::get_new_buffer(unsigned int);libgalera_smm.so;789;45301
Protocol_binary::type();mysqld;9027;45135
_Unwind_Find_FDE;libgcc_s.so.1;799;44744
st_select_lex::get_limit();mysqld;5408;44712
String::needs_conversion(unsigned int, charset_info_st const*, charset_info_st const*, unsigned int*);mysqld;2776;44370
THD::issue_unsafe_warnings();mysqld;1768;44200
void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [clone .isra.237];libgalera_smm.so;1104;44031
TABLE::validate_default_values_of_unset_fields(THD*) const;mysqld;586;43950
mysql_unlock_tables(THD*, st_mysql_lock*);mysqld;6270;43890
Query_cache::invalidate(THD*, TABLE_LIST*, char);mysqld;1049;43800
Item_sum_sum::fix_length_and_dec();mysqld;840;43680
Type_handler_varchar::field_type() const;mysqld;8704;43520
Sj_materialization_picker::check_qep(JOIN*, unsigned int, unsigned long long, st_join_table const*, double*, double*, unsigned long long*, sj_strategy_enum*, st_position*);mysqld;1317;43461
Item_param::basic_const_item() const;mysqld;3942;43362
decimal_round;mysqld;328;43296
mysql_rm_table_no_locks(THD*, TABLE_LIST*, bool, bool, bool, bool, bool);mysqld;65;42991
String::real_alloc(unsigned long);mysqld;1159;42883
std::basic_streambuf<char, std::char_traits<char> >::xsputn(char const*, long);libstdc++.so.6;1187;42591
get_new_handler(TABLE_SHARE*, st_mem_root*, handlerton*);mysqld;1327;42464
mysql_handle_list_of_derived(LEX*, TABLE_LIST*, unsigned int);mysqld;1758;42192
THD::binlog_start_trans_and_stmt();mysqld;920;42102
my_casedn_str_8bit;mysqld;278;41954
Field::can_optimize_range(Item_bool_func const*, Item const*, bool) const;mysqld;4608;41472
MDL_context::fix_pins();mysqld;10289;41360
opt_sum_query(THD*, List<TABLE_LIST>&, List<Item>&, Item*);mysqld;328;41328
st_select_lex_node::init_select();mysqld;10322;41288
MDL_lock::MDL_object_lock::incompatible_waiting_types_bitmap() const;mysqld;8244;41220
MDL_wait_for_subgraph::~MDL_wait_for_subgraph();mysqld;10289;41156
Sql_alloc::operator new[](unsigned long);mysqld;3162;41106
Item_change_list::check_and_register_item_tree_change(Item**, Item**, st_mem_root*);mysqld;4096;40960
CRYPTO_free;libcrypto.so.1.0.0;3412;40944
parse_engine_table_options(THD*, handlerton*, TABLE_SHARE*);mysqld;278;40810
alloc_table_share(char const*, char const*, char const*, unsigned int);mysqld;150;40800
String::copy(char const*, unsigned int, charset_info_st const*, charset_info_st const*, unsigned int*);mysqld;1130;40680
Query_cache_block::destroy();mysqld;8128;40640
galera::ReplicatorSMM::to_isolation_end(galera::TrxHandle*);libgalera_smm.so;200;40626
Field_string::do_save_field_metadata(unsigned char*);mysqld;1840;40480
MYSQL_BIN_LOG::write_transaction_or_stmt(MYSQL_BIN_LOG::group_commit_entry*, unsigned long long);mysqld;586;40434
galera::WriteSetNG::Header::gather(galera::KeySet::Version, galera::DataSet::Version, bool, bool, unsigned short, wsrep_uuid const&, unsigned long const&, unsigned long const&, gu::Vector<gu_buf, 16ul>&);libgalera_smm.so;786;40086
rpl_binlog_state::update_with_next_gtid(unsigned int, unsigned int, rpl_gtid*);mysqld;778;39678
Item_bool_func::get_full_func_mm_tree_for_args(RANGE_OPT_PARAM*, Item*, Item*);mysqld;990;39600
gu::RegEx::match(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long) const;libgalera_smm.so;41;39486
Field_varstring::get_key_image(unsigned char*, unsigned int, Field::imagetype);mysqld;774;39474
add_to_status(system_status_var*, system_status_var*);mysqld;47;39386
my_seek;mysqld;1710;39330
sel_arg_range_seq_init(void*, unsigned int, unsigned int);mysqld;2304;39168
Mrr_simple_index_reader::init(handler*, st_range_seq_if*, void*, unsigned int, unsigned int, Key_parameters*, Lifo_buffer*, st_buffer_manager*);mysqld;2304;39168
